VendorID,passenger_count,trip_distance,RatecodeID,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tolls_amount,improvement_surcharge,congestion_surcharge,airport_fee,pickup_hour,pickup_dayofweek,pickup_month,is_weekend,trip_duration_min,avg_speed_mph
1,1.0,1.2,1.0,114.0,234.0,1.0,7.9,3.5,0.5,0.0,1.0,2.5,0.0,20,2,1,0,6.266666666666667,11.48936170212766
2,1.0,0.73,1.0,186.0,100.0,1.0,6.5,0.0,0.5,0.0,1.0,2.5,0.0,6,3,1,0,3.75,11.68
2,1.0,4.85,1.0,140.0,116.0,1.0,28.2,0.0,0.5,0.0,1.0,2.5,0.0,12,1,1,0,29.5,9.864406779661017
2,1.0,1.6,1.0,107.0,161.0,2.0,12.1,0.0,0.5,0.0,1.0,2.5,0.0,12,3,1,0,11.633333333333333,8.252148997134672
1,1.0,1.1,1.0,186.0,230.0,1.0,8.6,2.5,0.5,0.0,1.0,2.5,0.0,7,3,1,0,8.816666666666666,7.485822306238187
2,1.0,2.84,1.0,237.0,238.0,1.0,18.4,0.0,0.5,0.0,1.0,2.5,0.0,14,5,1,1,15.566666666666666,10.946466809421842
2,3.0,1.33,1.0,142.0,48.0,1.0,9.3,0.0,0.5,0.0,1.0,2.5,0.0,16,6,1,1,6.833333333333333,11.678048780487806
1,1.0,0.5,1.0,237.0,237.0,2.0,6.5,5.0,0.5,0.0,1.0,2.5,0.0,18,3,1,0,5.183333333333334,5.787781350482315
2,1.0,1.65,1.0,236.0,162.0,2.0,12.1,0.0,0.5,0.0,1.0,2.5,0.0,9,1,1,0,11.3,8.761061946902654
1,1.0,1.8,1.0,137.0,140.0,1.0,9.3,2.5,0.5,0.0,1.0,2.5,0.0,7,6,1,1,4.466666666666667,24.17910447761194
2,1.0,12.07,2.0,28.0,162.0,1.0,70.0,0.0,0.5,6.55,1.0,2.5,0.0,19,6,1,1,18.15,39.900826446280995
1,1.0,1.4,1.0,234.0,161.0,2.0,9.3,2.5,0.5,0.0,1.0,2.5,0.0,12,0,1,0,6.7,12.53731343283582
2,1.0,3.41,1.0,186.0,232.0,1.0,19.1,0.0,0.5,0.0,1.0,2.5,0.0,11,4,1,0,16.966666666666665,12.058939096267192
2,1.0,0.68,1.0,48.0,48.0,1.0,7.2,0.0,0.5,0.0,1.0,2.5,0.0,7,4,1,0,5.433333333333334,7.50920245398773
2,1.0,1.79,1.0,161.0,237.0,2.0,10.0,2.5,0.5,0.0,1.0,2.5,0.0,19,3,1,0,8.1,13.259259259259261
2,1.0,5.32,1.0,186.0,7.0,1.0,35.9,0.0,0.5,0.0,1.0,2.5,0.0,16,6,1,1,37.0,8.627027027027028
2,1.0,2.22,1.0,239.0,236.0,1.0,16.3,2.5,0.5,0.0,1.0,2.5,0.0,18,4,1,0,15.966666666666667,8.342379958246347
2,2.0,10.89,1.0,138.0,62.0,1.0,54.1,7.5,0.5,0.0,1.0,0.0,1.25,16,1,1,0,47.38333333333333,13.78965881111502
2,1.0,0.56,1.0,48.0,246.0,1.0,5.8,0.0,0.5,0.0,1.0,2.5,0.0,13,6,1,1,3.85,8.727272727272728
1,1.0,1.4,1.0,238.0,143.0,2.0,12.1,2.5,0.5,0.0,1.0,2.5,0.0,12,4,1,0,11.116666666666667,7.556221889055471
1,1.0,5.4,1.0,236.0,158.0,1.0,28.2,2.5,0.5,0.0,1.0,2.5,0.0,10,3,1,0,32.2,10.062111801242235
1,1.0,1.2,1.0,249.0,144.0,1.0,10.0,2.5,0.5,0.0,1.0,2.5,0.0,19,6,1,1,8.6,8.372093023255813
2,1.0,2.44,1.0,161.0,249.0,1.0,14.2,0.0,0.5,0.0,1.0,2.5,0.0,12,0,1,0,12.45,11.759036144578314
1,1.0,1.1,1.0,238.0,151.0,2.0,7.2,5.0,0.5,0.0,1.0,2.5,0.0,17,2,1,0,5.366666666666666,12.298136645962735
2,1.0,2.86,1.0,164.0,237.0,1.0,17.0,1.0,0.5,0.0,1.0,2.5,0.0,20,4,1,0,15.016666666666667,11.427302996670367
2,1.0,1.02,1.0,43.0,143.0,2.0,8.6,1.0,0.5,0.0,1.0,2.5,0.0,1,6,1,1,6.733333333333333,9.089108910891088
1,1.0,2.4,1.0,249.0,233.0,2.0,12.1,5.0,0.5,0.0,1.0,2.5,0.0,19,3,1,0,10.433333333333334,13.801916932907346
2,1.0,2.08,1.0,79.0,231.0,1.0,14.2,2.5,0.5,0.0,1.0,2.5,0.0,18,4,1,0,13.1,9.526717557251908
2,2.0,0.65,1.0,164.0,170.0,1.0,5.8,1.0,0.5,0.0,1.0,2.5,0.0,22,4,1,0,3.45,11.304347826086957
2,1.0,2.48,1.0,249.0,87.0,2.0,14.2,1.0,0.5,0.0,1.0,2.5,0.0,1,6,1,1,13.466666666666667,11.049504950495049
2,2.0,17.39,3.0,161.0,1.0,2.0,93.0,0.0,0.0,18.05,1.0,0.0,0.0,16,0,1,0,44.766666666666666,23.30752047654505
1,1.0,1.1,1.0,162.0,141.0,1.0,7.9,2.5,0.5,0.0,1.0,2.5,0.0,7,4,1,0,7.133333333333334,9.25233644859813
2,1.0,5.45,1.0,186.0,256.0,1.0,26.8,2.5,0.5,6.55,1.0,2.5,0.0,19,1,1,0,22.9,14.279475982532752
2,2.0,18.26,2.0,132.0,68.0,1.0,70.0,0.0,0.5,6.55,1.0,2.5,1.25,8,0,1,0,27.716666666666665,39.52856283824414
2,1.0,1.37,1.0,256.0,80.0,1.0,10.7,1.0,0.5,0.0,1.0,0.0,0.0,0,6,1,1,10.25,8.019512195121951
2,1.0,2.34,1.0,170.0,141.0,2.0,13.5,1.0,0.5,0.0,1.0,2.5,0.0,20,4,1,0,10.25,13.697560975609756
2,1.0,0.83,1.0,113.0,114.0,1.0,6.5,0.0,0.5,0.0,1.0,2.5,0.0,13,6,1,1,4.333333333333333,11.492307692307692
2,1.0,0.93,1.0,48.0,161.0,1.0,10.7,0.0,0.5,0.0,1.0,2.5,0.0,6,0,1,0,10.783333333333333,5.174652241112828
1,1.0,2.1,1.0,238.0,263.0,1.0,14.2,2.5,0.5,0.0,1.0,2.5,0.0,13,3,1,0,12.75,9.882352941176471
2,1.0,0.68,1.0,237.0,236.0,1.0,6.5,0.0,0.5,0.0,1.0,2.5,0.0,11,6,1,1,5.3,7.698113207547171
2,2.0,1.0,1.0,237.0,163.0,1.0,8.6,0.0,0.5,0.0,1.0,2.5,0.0,16,0,1,0,7.116666666666666,8.430913348946136
1,1.0,1.2,1.0,239.0,151.0,1.0,7.9,3.5,0.5,0.0,1.0,2.5,0.0,1,6,1,1,5.916666666666667,12.16901408450704
2,4.0,17.43,2.0,234.0,132.0,1.0,70.0,0.0,0.5,6.55,1.0,2.5,0.0,16,6,1,1,34.11666666666667,30.653639472398634
2,1.0,2.44,1.0,114.0,88.0,1.0,17.0,2.5,0.5,0.0,1.0,2.5,0.0,18,2,1,0,17.966666666666665,8.148423005565864
2,5.0,0.87,1.0,234.0,170.0,1.0,7.9,1.0,0.5,0.0,1.0,2.5,0.0,20,2,1,0,5.766666666666667,9.052023121387284
1,1.0,2.9,1.0,114.0,50.0,1.0,13.5,3.5,0.5,0.0,1.0,2.5,0.0,1,0,1,0,13.266666666666667,13.115577889447236
2,1.0,14.63,1.0,132.0,165.0,1.0,58.3,0.0,0.5,0.0,1.0,0.0,1.25,19,6,1,1,39.68333333333333,22.12011759764805
1,2.0,1.4,1.0,90.0,68.0,1.0,11.4,2.5,0.5,0.0,1.0,2.5,0.0,13,0,1,0,14.033333333333333,5.985748218527315
1,1.0,4.5,1.0,114.0,237.0,1.0,23.3,2.5,0.5,0.0,1.0,2.5,0.0,16,6,1,1,24.8,10.887096774193548
2,4.0,17.14,2.0,163.0,132.0,1.0,70.0,0.0,0.5,6.55,1.0,2.5,0.0,15,3,1,0,50.916666666666664,20.19770867430442
2,1.0,11.31,1.0,138.0,163.0,1.0,49.9,7.5,0.5,6.55,1.0,2.5,1.25,16,3,1,0,35.88333333333333,18.911286576869486
2,1.0,0.69,1.0,142.0,142.0,1.0,5.8,0.0,0.5,0.0,1.0,2.5,0.0,18,0,1,0,3.8333333333333335,10.799999999999997
2,1.0,1.6,1.0,100.0,142.0,2.0,10.7,1.0,0.5,0.0,1.0,2.5,0.0,20,3,1,0,9.233333333333333,10.397111913357401
1,1.0,16.1,2.0,164.0,132.0,1.0,70.0,7.5,0.5,6.55,1.0,2.5,0.0,16,3,1,0,53.55,18.039215686274513
2,1.0,0.84,1.0,79.0,137.0,1.0,7.9,1.0,0.5,0.0,1.0,2.5,0.0,21,4,1,0,6.05,8.330578512396695
2,1.0,0.66,1.0,100.0,161.0,2.0,6.5,2.5,0.5,0.0,1.0,2.5,0.0,16,3,1,0,4.3,9.209302325581396
2,1.0,5.8,1.0,144.0,75.0,1.0,35.2,0.0,0.5,0.0,1.0,2.5,0.0,15,1,1,0,34.733333333333334,10.019193857965451
2,1.0,1.39,1.0,231.0,45.0,1.0,10.7,0.0,0.5,0.0,1.0,2.5,0.0,14,4,1,0,9.616666666666667,8.672443674176774
2,1.0,2.01,1.0,170.0,236.0,1.0,12.1,2.5,0.5,0.0,1.0,2.5,0.0,18,3,1,0,10.416666666666666,11.577599999999999
2,1.0,1.32,1.0,48.0,246.0,1.0,9.3,2.5,0.5,0.0,1.0,2.5,0.0,19,4,1,0,7.95,9.962264150943396
2,1.0,1.65,1.0,170.0,113.0,1.0,10.7,0.0,0.5,0.0,1.0,2.5,0.0,12,6,1,1,8.35,11.8562874251497
2,1.0,5.08,1.0,236.0,107.0,1.0,23.3,0.0,0.5,0.0,1.0,2.5,0.0,12,3,1,0,14.516666666666667,20.996555683122846
1,2.0,1.6,1.0,68.0,48.0,1.0,9.3,2.5,0.5,0.0,1.0,2.5,0.0,17,5,1,1,6.983333333333333,13.747016706443915
2,2.0,4.24,1.0,24.0,229.0,2.0,26.1,0.0,0.5,0.0,1.0,2.5,0.0,14,0,1,0,24.2,10.512396694214877
1,1.0,0.9,1.0,90.0,158.0,1.0,7.2,2.5,0.5,0.0,1.0,2.5,0.0,11,0,1,0,6.866666666666666,7.864077669902914
2,2.0,18.11,2.0,132.0,161.0,1.0,70.0,0.0,0.5,6.55,1.0,2.5,1.25,14,3,1,0,48.53333333333333,22.388736263736263
2,1.0,11.12,1.0,132.0,138.0,1.0,42.2,5.0,0.5,0.0,1.0,0.0,1.25,12,6,1,1,13.916666666666666,47.94251497005988
2,1.0,5.4,1.0,233.0,42.0,2.0,24.0,0.0,0.5,0.0,1.0,2.5,0.0,9,6,1,1,15.316666666666666,21.15342763873776
1,6.0,1.7,1.0,234.0,148.0,1.0,10.7,3.5,0.5,0.0,1.0,2.5,0.0,23,1,1,0,8.216666666666667,12.413793103448274
2,1.0,2.11,1.0,237.0,262.0,1.0,16.3,0.0,0.5,0.0,1.0,2.5,0.0,14,2,1,0,16.383333333333333,7.727365208545269
2,1.0,0.64,1.0,162.0,137.0,1.0,5.8,0.0,0.5,0.0,1.0,2.5,0.0,10,0,1,0,3.1666666666666665,12.126315789473685
2,1.0,1.74,1.0,162.0,48.0,1.0,12.1,0.0,0.5,0.0,1.0,2.5,0.0,6,0,1,0,10.333333333333334,10.103225806451613
2,1.0,5.56,1.0,162.0,87.0,1.0,27.5,2.5,0.5,0.0,1.0,2.5,0.0,17,1,1,0,20.35,16.39312039312039
2,2.0,2.82,1.0,170.0,236.0,1.0,20.5,0.0,0.5,0.0,1.0,2.5,0.0,8,3,1,0,22.616666666666667,7.481208548268238
1,1.0,8.4,1.0,138.0,162.0,1.0,35.2,8.75,0.5,0.0,1.0,2.5,1.25,17,6,1,1,25.5,19.764705882352942
2,1.0,4.75,1.0,75.0,224.0,1.0,20.5,0.0,0.5,0.0,1.0,2.5,0.0,19,6,1,1,11.966666666666667,23.816155988857936
1,1.0,2.2,1.0,142.0,140.0,2.0,14.2,5.0,0.5,0.0,1.0,2.5,0.0,19,1,1,0,14.233333333333333,9.27400468384075
2,1.0,6.0,1.0,230.0,152.0,1.0,28.2,0.0,0.5,0.0,1.0,2.5,0.0,15,2,1,0,21.666666666666668,16.615384615384617
2,1.0,5.73,1.0,4.0,263.0,1.0,28.2,1.0,0.5,0.0,1.0,2.5,0.0,1,6,1,1,21.716666666666665,15.831158864159635
2,1.0,1.22,1.0,142.0,161.0,2.0,11.4,0.0,0.5,0.0,1.0,2.5,0.0,10,5,1,1,11.45,6.393013100436681
1,1.0,0.6,1.0,262.0,236.0,2.0,5.1,5.0,0.5,0.0,1.0,2.5,0.0,17,1,1,0,2.95,12.203389830508472
2,1.0,3.54,1.0,263.0,145.0,1.0,17.0,1.0,0.5,0.0,1.0,2.5,0.0,1,5,1,1,12.75,16.658823529411766
2,2.0,0.64,1.0,236.0,75.0,1.0,5.1,1.0,0.5,0.0,1.0,2.5,0.0,0,1,1,0,1.5833333333333333,24.25263157894737
2,2.0,10.83,1.0,90.0,138.0,1.0,43.6,5.0,0.5,6.55,1.0,2.5,0.0,7,6,1,1,22.933333333333334,28.334302325581394
2,1.0,2.35,1.0,141.0,234.0,1.0,13.5,0.0,0.5,0.0,1.0,2.5,0.0,6,3,1,0,10.65,13.239436619718308
2,1.0,4.49,1.0,48.0,7.0,1.0,21.9,1.0,0.5,0.0,1.0,2.5,0.0,1,5,1,1,15.933333333333334,16.90794979079498
2,5.0,3.65,1.0,239.0,116.0,2.0,19.1,1.0,0.5,0.0,1.0,2.5,0.0,1,0,1,0,13.683333333333334,16.004872107186358
2,1.0,2.02,1.0,43.0,186.0,1.0,14.9,0.0,0.5,0.0,1.0,2.5,0.0,9,2,1,0,14.55,8.329896907216494
2,1.0,1.3,1.0,161.0,229.0,2.0,13.5,2.5,0.5,0.0,1.0,2.5,0.0,18,3,1,0,14.266666666666667,5.4672897196261685
2,1.0,6.03,1.0,48.0,7.0,1.0,28.9,1.0,0.5,0.0,1.0,2.5,0.0,1,6,1,1,23.45,15.42857142857143
1,1.0,2.1,1.0,262.0,74.0,2.0,10.7,2.5,0.5,0.0,1.0,2.5,0.0,11,6,1,1,7.083333333333333,17.788235294117648
2,2.0,1.31,1.0,237.0,161.0,2.0,11.4,2.5,0.5,0.0,1.0,2.5,0.0,16,4,1,0,10.5,7.485714285714287
2,1.0,12.35,1.0,132.0,138.0,1.0,47.1,5.0,0.5,0.0,1.0,0.0,1.25,13,0,1,0,19.916666666666668,37.205020920502086
2,1.0,1.36,1.0,79.0,234.0,1.0,7.9,1.0,0.5,0.0,1.0,2.5,0.0,21,6,1,1,4.9,16.653061224489793
1,1.0,1.4,1.0,236.0,162.0,1.0,11.4,5.0,0.5,0.0,1.0,2.5,0.0,18,2,1,0,13.1,6.412213740458015
2,1.0,2.59,1.0,233.0,249.0,1.0,15.6,0.0,0.5,0.0,1.0,2.5,0.0,15,2,1,0,14.1,11.02127659574468
2,2.0,3.11,1.0,141.0,234.0,1.0,20.5,0.0,0.5,0.0,1.0,2.5,0.0,13,2,1,0,19.266666666666666,9.685121107266436
2,1.0,1.13,1.0,186.0,107.0,1.0,7.2,0.0,0.5,0.0,1.0,2.5,0.0,13,6,1,1,5.5,12.327272727272726
2,2.0,4.25,1.0,79.0,263.0,1.0,19.1,1.0,0.5,0.0,1.0,2.5,0.0,23,4,1,0,13.466666666666667,18.935643564356436
2,1.0,2.9,1.0,68.0,141.0,1.0,14.9,1.0,0.5,0.0,1.0,2.5,0.0,23,0,1,0,10.766666666666667,16.1609907120743
2,1.0,13.39,1.0,236.0,259.0,2.0,53.4,2.5,0.5,6.55,1.0,2.5,0.0,19,1,1,0,29.45,27.280135823429543
2,1.0,1.26,1.0,161.0,48.0,1.0,14.2,0.0,0.5,0.0,1.0,2.5,0.0,16,5,1,1,14.966666666666667,5.051224944320713
2,1.0,1.64,1.0,186.0,79.0,1.0,14.2,0.0,0.5,0.0,1.0,2.5,0.0,10,1,1,0,15.233333333333333,6.4595185995623625
1,1.0,2.9,1.0,140.0,48.0,1.0,20.5,2.5,0.5,0.0,1.0,2.5,0.0,11,4,1,0,21.466666666666665,8.105590062111801
2,1.0,2.25,1.0,141.0,142.0,2.0,14.2,2.5,0.5,0.0,1.0,2.5,0.0,18,4,1,0,12.933333333333334,10.438144329896907
2,1.0,0.41,1.0,142.0,143.0,1.0,5.1,1.0,0.5,0.0,1.0,2.5,0.0,2,6,1,1,3.216666666666667,7.647668393782382
2,1.0,4.99,1.0,132.0,216.0,1.0,23.3,0.0,0.5,0.0,1.0,0.0,1.25,10,4,1,0,15.283333333333333,19.58996728462377
1,2.0,2.3,1.0,186.0,229.0,1.0,14.2,2.5,0.5,0.0,1.0,2.5,0.0,13,6,1,1,15.816666666666666,8.724973656480504
2,1.0,3.22,1.0,140.0,246.0,1.0,18.4,1.0,0.5,0.0,1.0,2.5,0.0,0,2,1,0,16.316666666666666,11.840653728294178
2,1.0,9.24,1.0,170.0,138.0,2.0,36.6,5.0,0.5,6.55,1.0,2.5,0.0,16,0,1,0,16.133333333333333,34.36363636363636
2,1.0,0.63,1.0,107.0,90.0,1.0,5.8,0.0,0.5,0.0,1.0,2.5,0.0,10,5,1,1,4.3,8.790697674418604
1,1.0,2.0,1.0,146.0,7.0,2.0,10.7,0.0,0.5,0.0,1.0,0.0,0.0,6,6,1,1,9.716666666666667,12.34991423670669
2,1.0,7.3,1.0,164.0,168.0,2.0,34.5,0.0,0.5,0.0,1.0,2.5,0.0,9,0,1,0,21.766666666666666,20.122511485451763
2,1.0,2.49,1.0,262.0,161.0,1.0,17.7,0.0,0.5,0.0,1.0,2.5,0.0,9,2,1,0,15.516666666666667,9.628356605800215
1,1.0,3.1,1.0,162.0,238.0,2.0,18.4,5.0,0.5,0.0,1.0,2.5,0.0,16,4,1,0,20.733333333333334,8.971061093247588
2,2.0,0.71,1.0,262.0,140.0,2.0,6.5,0.0,0.5,0.0,1.0,2.5,0.0,11,4,1,0,3.8666666666666667,11.017241379310345
2,1.0,1.42,1.0,164.0,230.0,1.0,13.5,2.5,0.5,0.0,1.0,2.5,0.0,16,3,1,0,13.483333333333333,6.3189122373300375
2,2.0,16.34,2.0,233.0,132.0,2.0,70.0,0.0,0.5,6.55,1.0,2.5,0.0,11,1,1,0,63.85,15.354737666405638
2,1.0,5.56,1.0,100.0,209.0,2.0,28.9,0.0,0.5,0.0,1.0,2.5,0.0,8,5,1,1,22.816666666666666,14.620891161431702
1,1.0,0.8,1.0,48.0,48.0,1.0,7.2,3.5,0.5,0.0,1.0,2.5,0.0,2,4,1,0,5.25,9.142857142857144
2,1.0,1.61,1.0,264.0,264.0,1.0,9.3,1.0,0.5,0.0,1.0,2.5,0.0,21,6,1,1,5.866666666666666,16.465909090909093
1,1.0,1.6,1.0,237.0,236.0,1.0,14.9,2.5,0.5,0.0,1.0,2.5,0.0,13,3,1,0,15.283333333333333,6.281352235550709
2,1.0,1.62,1.0,90.0,161.0,1.0,12.1,0.0,0.5,0.0,1.0,2.5,0.0,12,4,1,0,11.6,8.379310344827587
1,1.0,7.8,1.0,138.0,162.0,1.0,34.5,8.75,0.5,6.55,1.0,2.5,1.25,14,3,1,0,21.933333333333334,21.33738601823708
2,1.0,1.36,1.0,163.0,100.0,2.0,11.4,0.0,0.5,0.0,1.0,2.5,0.0,14,4,1,0,11.6,7.03448275862069
2,5.0,1.72,1.0,162.0,186.0,1.0,15.6,2.5,0.5,0.0,1.0,2.5,0.0,17,2,1,0,16.333333333333332,6.318367346938776
2,1.0,1.19,1.0,170.0,186.0,1.0,11.4,0.0,0.5,0.0,1.0,2.5,0.0,7,2,1,0,10.216666666666667,6.98858075040783
1,1.0,0.8,1.0,186.0,230.0,1.0,10.7,2.5,0.5,0.0,1.0,2.5,0.0,15,0,1,0,14.983333333333333,3.2035595105672976
2,1.0,2.87,1.0,141.0,107.0,1.0,14.9,1.0,0.5,0.0,1.0,2.5,0.0,22,4,1,0,12.3,14.0
2,1.0,0.9,1.0,239.0,142.0,1.0,7.9,0.0,0.5,0.0,1.0,2.5,0.0,12,4,1,0,6.283333333333333,8.594164456233422
1,1.0,0.6,1.0,230.0,161.0,1.0,5.1,3.5,0.5,0.0,1.0,2.5,0.0,1,3,1,0,3.033333333333333,11.868131868131869
2,1.0,1.18,1.0,162.0,186.0,1.0,8.6,0.0,0.5,0.0,1.0,2.5,0.0,19,0,1,0,6.383333333333334,11.091383812010443
2,3.0,1.46,1.0,237.0,236.0,1.0,14.9,0.0,0.5,0.0,1.0,2.5,0.0,7,1,1,0,15.05,5.820598006644517
1,1.0,1.2,1.0,239.0,236.0,2.0,8.6,2.5,0.5,0.0,1.0,2.5,0.0,9,3,1,0,6.783333333333333,10.614250614250615
2,1.0,5.23,1.0,237.0,255.0,1.0,26.1,0.0,0.5,0.0,1.0,2.5,0.0,17,6,1,1,23.2,13.525862068965518
2,1.0,5.5,1.0,132.0,28.0,2.0,21.9,0.0,0.5,0.0,1.0,0.0,1.25,11,6,1,1,9.433333333333334,34.98233215547703
2,1.0,2.86,1.0,142.0,170.0,1.0,21.9,2.5,0.5,0.0,1.0,2.5,0.0,17,2,1,0,23.966666666666665,7.159944367176634
2,1.0,2.61,1.0,140.0,230.0,1.0,14.2,0.0,0.5,0.0,1.0,2.5,0.0,7,3,1,0,11.45,13.676855895196507
1,1.0,5.2,1.0,100.0,88.0,1.0,27.5,2.5,0.5,0.0,1.0,2.5,0.0,12,2,1,0,20.783333333333335,15.012028869286286
2,1.0,1.61,1.0,100.0,233.0,1.0,12.1,0.0,0.5,0.0,1.0,2.5,0.0,7,0,1,0,11.383333333333333,8.486090775988288
2,6.0,0.94,1.0,234.0,249.0,1.0,7.2,1.0,0.5,0.0,1.0,2.5,0.0,22,5,1,1,4.9,11.51020408163265
2,1.0,1.6,1.0,249.0,231.0,1.0,9.3,2.5,0.5,0.0,1.0,2.5,0.0,18,4,1,0,7.25,13.241379310344827
1,1.0,2.1,1.0,238.0,237.0,2.0,17.0,2.5,0.5,0.0,1.0,2.5,0.0,11,3,1,0,16.333333333333332,7.714285714285715
2,1.0,0.56,1.0,236.0,141.0,1.0,7.2,0.0,0.5,0.0,1.0,2.5,0.0,12,3,1,0,5.566666666666666,6.035928143712575
2,3.0,17.0,2.0,230.0,132.0,1.0,70.0,0.0,0.5,6.55,1.0,2.5,0.0,9,6,1,1,24.65,41.37931034482759
2,1.0,0.79,1.0,166.0,166.0,1.0,7.2,0.0,0.5,0.0,1.0,0.0,0.0,13,6,1,1,4.95,9.575757575757576
2,1.0,1.45,1.0,249.0,107.0,1.0,10.0,1.0,0.5,0.0,1.0,2.5,0.0,22,5,1,1,8.083333333333334,10.762886597938142
2,1.0,1.09,1.0,230.0,48.0,2.0,7.9,1.0,0.5,0.0,1.0,2.5,0.0,22,1,1,0,5.95,10.991596638655462
2,1.0,1.6,1.0,143.0,238.0,1.0,10.7,1.0,0.5,0.0,1.0,2.5,0.0,23,4,1,0,8.133333333333333,11.803278688524593
2,2.0,1.0,1.0,162.0,186.0,1.0,8.6,0.0,0.5,0.0,1.0,2.5,0.0,20,6,1,1,7.25,8.275862068965518
2,4.0,1.21,1.0,238.0,236.0,1.0,9.3,2.5,0.5,0.0,1.0,2.5,0.0,15,3,1,0,7.35,9.877551020408163
2,2.0,1.43,1.0,114.0,158.0,1.0,9.3,1.0,0.5,0.0,1.0,2.5,0.0,21,2,1,0,6.866666666666666,12.495145631067961
2,1.0,1.29,1.0,230.0,143.0,1.0,9.3,2.5,0.5,0.0,1.0,2.5,0.0,19,2,1,0,7.483333333333333,10.342984409799556
2,1.0,1.06,1.0,230.0,162.0,1.0,10.7,2.5,0.5,0.0,1.0,2.5,0.0,17,3,1,0,11.0,5.781818181818182
1,2.0,21.6,2.0,132.0,237.0,1.0,70.0,3.75,0.5,6.55,1.0,2.5,1.25,9,0,1,0,51.68333333333333,25.07578200580458
2,3.0,2.56,1.0,161.0,236.0,2.0,15.6,0.0,0.5,0.0,1.0,2.5,0.0,13,6,1,1,13.2,11.636363636363637
2,1.0,0.67,1.0,262.0,236.0,1.0,6.5,0.0,0.5,0.0,1.0,2.5,0.0,18,0,1,0,4.366666666666666,9.206106870229009
2,1.0,1.16,1.0,237.0,161.0,1.0,10.7,0.0,0.5,0.0,1.0,2.5,0.0,9,2,1,0,10.516666666666667,6.618066561014262
2,1.0,2.62,1.0,142.0,90.0,2.0,15.6,2.5,0.5,0.0,1.0,2.5,0.0,17,1,1,0,13.6,11.558823529411766
2,1.0,2.03,1.0,151.0,43.0,1.0,16.3,0.0,0.5,0.0,1.0,2.5,0.0,8,3,1,0,15.583333333333334,7.816042780748662
2,1.0,1.58,1.0,264.0,234.0,1.0,12.8,2.5,0.5,0.0,1.0,2.5,0.0,16,5,1,1,12.783333333333333,7.415906127770535
1,1.0,0.5,1.0,68.0,50.0,1.0,5.1,3.5,0.5,0.0,1.0,2.5,0.0,23,4,1,0,2.2,13.636363636363637
2,4.0,1.98,1.0,170.0,237.0,1.0,14.2,0.0,0.5,0.0,1.0,2.5,0.0,9,3,1,0,14.45,8.221453287197232
2,2.0,1.33,1.0,236.0,239.0,1.0,9.3,0.0,0.5,0.0,1.0,2.5,0.0,19,5,1,1,6.916666666666667,11.537349397590361
2,2.0,1.36,1.0,211.0,90.0,1.0,7.2,1.0,0.5,0.0,1.0,2.5,0.0,23,0,1,0,3.283333333333333,24.852791878172592
1,1.0,1.5,1.0,142.0,161.0,2.0,9.3,2.5,0.5,0.0,1.0,2.5,0.0,10,0,1,0,7.633333333333334,11.790393013100436
2,2.0,1.2,1.0,141.0,263.0,1.0,7.9,0.0,0.5,0.0,1.0,2.5,0.0,15,5,1,1,5.7,12.631578947368421
2,1.0,1.27,1.0,230.0,233.0,1.0,10.7,0.0,0.5,0.0,1.0,2.5,0.0,19,5,1,1,10.366666666666667,7.35048231511254
2,2.0,7.4,1.0,166.0,211.0,1.0,38.7,2.5,0.5,0.0,1.0,2.5,0.0,16,1,1,0,32.35,13.724884080370943
2,3.0,2.2,1.0,43.0,75.0,1.0,14.2,0.0,0.5,0.0,1.0,2.5,0.0,18,5,1,1,11.966666666666667,11.030640668523677
2,2.0,1.51,1.0,162.0,48.0,1.0,29.6,0.0,0.5,0.0,1.0,2.5,0.0,18,6,1,1,38.11666666666667,2.3769129864451246
2,1.0,3.3,1.0,246.0,13.0,2.0,19.8,0.0,0.5,0.0,1.0,2.5,0.0,18,5,1,1,16.766666666666666,11.809145129224651
2,2.0,7.9,1.0,138.0,48.0,1.0,44.3,5.0,0.5,0.0,1.0,2.5,1.25,15,6,1,1,41.96666666666667,11.294678316123909
2,1.0,1.23,1.0,229.0,262.0,1.0,7.9,2.5,0.5,0.0,1.0,2.5,0.0,16,3,1,0,6.1,12.098360655737705
2,6.0,2.14,1.0,48.0,234.0,1.0,13.5,0.0,0.5,0.0,1.0,2.5,0.0,7,0,1,0,12.533333333333333,10.244680851063832
1,1.0,1.0,1.0,239.0,43.0,1.0,8.6,2.5,0.5,0.0,1.0,2.5,0.0,7,3,1,0,8.35,7.185628742514971
2,2.0,2.65,1.0,143.0,236.0,2.0,17.0,0.0,0.5,0.0,1.0,2.5,0.0,9,4,1,0,16.866666666666667,9.42687747035573
2,1.0,2.33,1.0,164.0,237.0,1.0,13.5,1.0,0.5,0.0,1.0,2.5,0.0,20,3,1,0,11.383333333333333,12.281112737920939
1,1.0,1.3,1.0,142.0,239.0,2.0,10.0,3.5,0.5,0.0,1.0,2.5,0.0,20,2,1,0,7.483333333333333,10.423162583518932
2,1.0,1.25,1.0,142.0,238.0,1.0,10.0,0.0,0.5,0.0,1.0,2.5,0.0,13,6,1,1,7.883333333333334,9.513742071881607
2,1.0,2.43,1.0,263.0,233.0,1.0,12.1,2.5,0.5,0.0,1.0,2.5,0.0,17,2,1,0,8.133333333333333,17.926229508196723
